T,N,degree,epsilon,m_psi
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,6.000000000000000888e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,6.500000000000000222e-01,9.999620000000000175e-01
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,7.000000000000000666e-01,2.241359999999999967e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,7.500000000000000000e-01,6.814230000000000113e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,8.000000000000000444e-01,2.346270000000000126e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,8.500000000000000888e-01,1.331390000000000004e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,9.000000000000000222e-01,8.456549999999999527e-04
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,9.500000000000000666e-01,3.904410000000000085e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,1.000000000000000000e+00,1.738249999999999995e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,6.000000000000000888e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,6.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,7.000000000000000666e-01,9.999860000000000415e-01
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,7.500000000000000000e-01,6.757749999999999868e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,8.000000000000000444e-01,4.843240000000000392e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,8.500000000000000888e-01,8.705819999999999531e-04
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,9.000000000000000222e-01,1.615799999999999919e-03
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,9.500000000000000666e-01,8.691750000000000257e-04
6.500000000000000222e-01,3.000000000000000000e+02,3.500000000000000000e+01,1.000000000000000000e+00,9.312419999999999856e-04
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,6.000000000000000888e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,6.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,7.000000000000000666e-01,1.000000000000000000e+00
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,7.500000000000000000e-01,7.776940000000000415e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,8.000000000000000444e-01,1.680150000000000046e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,8.500000000000000888e-01,3.083279999999999875e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,9.000000000000000222e-01,4.735229999999999995e-03
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,9.500000000000000666e-01,9.113209999999999844e-04
6.500000000000000222e-01,3.000000000000000000e+02,4.000000000000000000e+01,1.000000000000000000e+00,1.622779999999999936e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,4.161699999999999844e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,5.000000000000000278e-02,9.559120000000000117e-02
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,1.000000000000000056e-01,5.333909999999999867e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,1.500000000000000222e-01,1.479199999999999959e-02
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,2.000000000000000111e-01,9.866629999999999498e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e-01,1.076839999999999915e-02
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,3.000000000000000444e-01,2.293460000000000203e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,3.500000000000000333e-01,2.015830000000000139e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,4.000000000000000222e-01,2.444420000000000100e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,4.500000000000000111e-01,2.624969999999999908e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e-01,2.049000000000000040e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,5.500000000000000444e-01,2.547250000000000035e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,6.000000000000000888e-01,1.323549999999999944e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,6.500000000000000222e-01,2.784529999999999905e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,7.000000000000000666e-01,1.894150000000000044e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,7.500000000000000000e-01,1.263100000000000073e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,8.000000000000000444e-01,1.668669999999999919e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,8.500000000000000888e-01,1.004179999999999916e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,9.000000000000000222e-01,1.925809999999999913e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,9.500000000000000666e-01,1.948670000000000003e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.487409999999999991e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,0.000000000000000000e+00,9.218680000000000208e-01
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,5.000000000000000278e-02,9.200270000000000392e-01
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,1.000000000000000056e-01,9.141939999999999511e-01
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,1.500000000000000222e-01,9.031139999999999723e-01
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,2.000000000000000111e-01,8.754370000000000207e-01
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,2.500000000000000000e-01,6.222180000000000072e-02
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,3.000000000000000444e-01,2.832639999999999984e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,3.500000000000000333e-01,7.475210000000000361e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,4.000000000000000222e-01,2.634570000000000141e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,4.500000000000000111e-01,3.740509999999999842e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e-01,1.507089999999999992e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,5.500000000000000444e-01,2.438050000000000200e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,6.000000000000000888e-01,9.052109999999999497e-04
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,6.500000000000000222e-01,1.052449999999999913e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,7.000000000000000666e-01,6.890070000000000526e-04
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,7.500000000000000000e-01,1.957420000000000080e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,8.000000000000000444e-01,2.885440000000000075e-04
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,8.500000000000000888e-01,1.322830000000000100e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,9.000000000000000222e-01,1.162679999999999920e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,9.500000000000000666e-01,5.269170000000000104e-04
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,2.106219999999999902e-04
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,0.000000000000000000e+00,9.828559999999999519e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,5.000000000000000278e-02,9.825220000000000065e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,1.000000000000000056e-01,9.816089999999999538e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,1.500000000000000222e-01,9.799849999999999950e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,2.000000000000000111e-01,9.771060000000000301e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e-01,9.727620000000000156e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,3.000000000000000444e-01,9.659870000000000401e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,3.500000000000000333e-01,9.493890000000000384e-01
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,4.000000000000000222e-01,1.790780000000000149e-02
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,4.500000000000000111e-01,3.647200000000000181e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e-01,1.480090000000000095e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,5.500000000000000444e-01,3.626610000000000163e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,6.000000000000000888e-01,4.551870000000000178e-04
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,6.500000000000000222e-01,2.492869999999999895e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,7.000000000000000666e-01,1.418790000000000068e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,7.500000000000000000e-01,8.095280000000000054e-04
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,8.000000000000000444e-01,1.415840000000000024e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,8.500000000000000888e-01,8.739289999999999602e-04
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,9.000000000000000222e-01,1.085550000000000013e-03
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,9.500000000000000666e-01,4.963460000000000484e-04
6.500000000000000222e-01,2.000000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,6.389730000000000366e-04
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,0.000000000000000000e+00,9.964039999999999564e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,5.000000000000000278e-02,9.964420000000000499e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,1.000000000000000056e-01,9.962159999999999904e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,1.500000000000000222e-01,9.957240000000000535e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,2.000000000000000111e-01,9.949860000000000371e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,2.500000000000000000e-01,9.940050000000000274e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,3.000000000000000444e-01,9.926249999999999796e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,3.500000000000000333e-01,9.901670000000000194e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,4.000000000000000222e-01,9.860489999999999533e-01
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,4.500000000000000111e-01,9.709010000000000556e-03
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e-01,3.684799999999999794e-03
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,5.500000000000000444e-01,3.263600000000000181e-03
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,6.000000000000000888e-01,6.290939999999999640e-04
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,6.500000000000000222e-01,2.766690000000000035e-04
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,7.000000000000000666e-01,1.298139999999999928e-03
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,7.500000000000000000e-01,4.588770000000000045e-04
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,8.000000000000000444e-01,1.021109999999999986e-03
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,8.500000000000000888e-01,1.440639999999999976e-03
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,9.000000000000000222e-01,7.128910000000000021e-04
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,9.500000000000000666e-01,8.162510000000000425e-04
6.500000000000000222e-01,2.000000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,8.350620000000000221e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,9.990219999999999656e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,5.000000000000000278e-02,9.990160000000000151e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,9.989689999999999959e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,1.500000000000000222e-01,9.988310000000000244e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,9.986519999999999841e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,2.500000000000000000e-01,9.983899999999999997e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,3.000000000000000444e-01,9.980320000000000302e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,3.500000000000000333e-01,9.974830000000000085e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,9.966120000000000534e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,4.500000000000000111e-01,9.948649999999999993e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,5.000000000000000000e-01,5.921339999999999763e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,5.500000000000000444e-01,2.829069999999999935e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,6.000000000000000888e-01,2.807290000000000046e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,6.500000000000000222e-01,3.702449999999999925e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,7.000000000000000666e-01,1.268760000000000070e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,7.500000000000000000e-01,8.771490000000000276e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,8.000000000000000444e-01,1.335110000000000029e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,8.500000000000000888e-01,6.118160000000000525e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,9.000000000000000222e-01,3.641299999999999984e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,9.500000000000000666e-01,1.008329999999999990e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+00,3.907159999999999908e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,0.000000000000000000e+00,9.999710000000000543e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,5.000000000000000278e-02,9.999649999999999928e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,1.000000000000000056e-01,9.999609999999999888e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,1.500000000000000222e-01,9.999559999999999560e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,2.000000000000000111e-01,9.999419999999999975e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,2.500000000000000000e-01,9.999299999999999855e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,3.000000000000000444e-01,9.998960000000000070e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,3.500000000000000333e-01,9.998660000000000325e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,4.000000000000000222e-01,9.997120000000000450e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,4.500000000000000111e-01,9.995519999999999960e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,5.000000000000000000e-01,9.992520000000000291e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,5.500000000000000444e-01,8.544660000000000796e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,6.000000000000000888e-01,4.090179999999999684e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,6.500000000000000222e-01,7.520870000000000246e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,7.000000000000000666e-01,1.532809999999999902e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,7.500000000000000000e-01,1.014069999999999945e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,8.000000000000000444e-01,1.018140000000000061e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,8.500000000000000888e-01,3.902730000000000088e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,9.000000000000000222e-01,8.355399999999999590e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,9.500000000000000666e-01,7.025109999999999558e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+00,9.415390000000000261e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,1.000000000000000056e-01,9.999980000000000535e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,1.500000000000000222e-01,9.999980000000000535e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,2.000000000000000111e-01,9.999980000000000535e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,2.500000000000000000e-01,9.999959999999999960e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,3.000000000000000444e-01,9.999940000000000495e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,3.500000000000000333e-01,9.999820000000000375e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,4.000000000000000222e-01,9.999749999999999472e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,4.500000000000000111e-01,9.999529999999999808e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,5.000000000000000000e-01,9.998829999999999663e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,5.500000000000000444e-01,9.997989999999999933e-01
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,6.000000000000000888e-01,3.969880000000000284e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,6.500000000000000222e-01,1.340550000000000032e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,7.000000000000000666e-01,1.272700000000000090e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,7.500000000000000000e-01,1.175720000000000107e-03
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,8.000000000000000444e-01,7.287579999999999774e-05
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,8.500000000000000888e-01,8.010829999999999600e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,9.000000000000000222e-01,7.810649999999999494e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,9.500000000000000666e-01,6.914150000000000200e-04
6.500000000000000222e-01,2.000000000000000000e+03,1.800000000000000000e+01,1.000000000000000000e+00,5.239630000000000112e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,5.000000000000000000e-01,9.999909999999999632e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,5.500000000000000444e-01,9.999810000000000088e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,6.000000000000000888e-01,9.999519999999999520e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,6.500000000000000222e-01,2.016800000000000016e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,7.000000000000000666e-01,1.311759999999999923e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,7.500000000000000000e-01,1.305799999999999973e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,8.000000000000000444e-01,1.015810000000000020e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,8.500000000000000888e-01,2.252899999999999955e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,9.000000000000000222e-01,3.638770000000000264e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,9.500000000000000666e-01,1.363049999999999982e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.200000000000000000e+01,1.000000000000000000e+00,2.494570000000000207e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
