t_order,conversion_order_z0p000,psi_mag_order_z0p000,conversion_order_z0p013,psi_mag_order_z0p013,conversion_order_z0p025,psi_mag_order_z0p025,conversion_order_z0p038,psi_mag_order_z0p038,conversion_order_z0p050,psi_mag_order_z0p050,conversion_order_z0p062,psi_mag_order_z0p062,conversion_order_z0p075,psi_mag_order_z0p075,conversion_order_z0p088,psi_mag_order_z0p088,conversion_order_z0p100,psi_mag_order_z0p100,conversion_order_z0p113,psi_mag_order_z0p113,conversion_order_z0p125,psi_mag_order_z0p125,conversion_order_z0p138,psi_mag_order_z0p138,conversion_order_z0p150,psi_mag_order_z0p150,conversion_order_z0p163,psi_mag_order_z0p163,conversion_order_z0p175,psi_mag_order_z0p175,conversion_order_z0p188,psi_mag_order_z0p188,conversion_order_z0p200,psi_mag_order_z0p200,t_cycle,conversion_cycle_z0p000,psi_mag_cycle_z0p000,conversion_cycle_z0p013,psi_mag_cycle_z0p013,conversion_cycle_z0p025,psi_mag_cycle_z0p025,conversion_cycle_z0p038,psi_mag_cycle_z0p038,conversion_cycle_z0p050,psi_mag_cycle_z0p050,conversion_cycle_z0p062,psi_mag_cycle_z0p062,conversion_cycle_z0p075,psi_mag_cycle_z0p075,conversion_cycle_z0p088,psi_mag_cycle_z0p088,conversion_cycle_z0p100,psi_mag_cycle_z0p100,conversion_cycle_z0p113,psi_mag_cycle_z0p113,conversion_cycle_z0p125,psi_mag_cycle_z0p125,conversion_cycle_z0p138,psi_mag_cycle_z0p138,conversion_cycle_z0p150,psi_mag_cycle_z0p150,conversion_cycle_z0p163,psi_mag_cycle_z0p163,conversion_cycle_z0p175,psi_mag_cycle_z0p175,conversion_cycle_z0p188,psi_mag_cycle_z0p188,conversion_cycle_z0p200,psi_mag_cycle_z0p200
7.820000000000000000e+02,9.962499999999999689e-01,9.943803032542428699e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.260129588726067063e-01,0.000000000000000000e+00,9.039946072848000780e-01,1.351351351351337549e-03,8.861336312881934463e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,1.408450704225353489e-03,8.352048775599912878e-01,0.000000000000000000e+00,8.196798155377500450e-01,4.347826086956493169e-03,7.915086465099417934e-01,7.352941176470562112e-03,7.754565187681383698e-01,1.492537313432837137e-03,7.614634347754328791e-01,4.545454545454515743e-03,7.460091738712063547e-01,7.692307692307698806e-03,7.289493723846671713e-01,7.812499999999972244e-03,7.133492745492910903e-01,7.820000000000000000e+02,4.712500000000000022e-01,2.146836335168565146e-01,2.797468354430379667e-01,2.756214568933268438e-01,3.166666666666666519e-01,1.548033026133485146e-01,3.922077922077921164e-01,1.801344983616406936e-01,1.842105263157894635e-01,1.676258855308452589e-01,1.493333333333333457e-01,1.972149842177313706e-01,2.891891891891891775e-01,1.048287293636624151e-01,3.205479452054794676e-01,2.482312429973311252e-01,2.486111111111110883e-01,3.257203555198837086e-02,3.309859154929577496e-01,1.913153483126746324e-01,2.785714285714285809e-01,2.071948056781347802e-01,2.797101449275361529e-01,2.759274134623090902e-01,1.676470588235293713e-01,3.880802107812250101e-01,2.716417910447761486e-01,8.524780055813746538e-02,2.181818181818181435e-01,9.656603957913988123e-02,1.338461538461538647e-01,2.815942337832932352e-01,1.000000000000000194e-01,1.618786196506506736e-01
7.830000000000000000e+02,9.975000000000000533e-01,9.962523525693678383e-01,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.020610081917962431e-01,2.702702702702689842e-03,8.823937613106747069e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.196798155377500450e-01,4.347826086956493169e-03,7.935255588196259424e-01,7.352941176470562112e-03,7.754565187681383698e-01,2.985074626865674274e-03,7.618603874726653791e-01,7.575757575757549080e-03,7.448521245858134021e-01,7.692307692307698806e-03,7.268758061044542362e-01,6.249999999999970857e-03,7.148950971995822190e-01,7.830000000000000000e+02,4.262500000000000178e-01,2.083004140658391012e-01,1.582278481012658056e-01,2.627171720691284795e-01,4.230769230769230727e-01,1.595893166850461675e-01,4.519480519480518765e-01,2.167804188574234958e-01,3.105263157894737058e-01,1.956399754651383938e-01,2.506666666666666488e-01,1.486238961271032777e-01,4.027027027027026973e-01,1.713047357780863311e-01,1.917808219178082085e-01,2.509357487485592286e-01,3.194444444444444198e-01,8.124999999999990563e-02,2.605633802816901823e-01,1.534346359203163368e-01,1.785714285714285754e-01,1.969414570373644036e-01,1.666666666666666574e-01,3.140635883065722167e-01,9.117647058823527551e-02,3.326127628338998998e-01,3.417910447761193793e-01,1.845306546349413102e-01,2.378787878787879118e-01,1.251686362472645142e-01,1.169230769230768935e-01,2.012034107563786811e-01,1.390625000000000056e-01,8.171023497702117888e-02
7.840000000000000000e+02,9.975000000000000533e-01,9.962523525693678383e-01,9.987341772151898667e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.020610081917962431e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.720485938294951778e-01,0.000000000000000000e+00,8.544003745317529930e-01,0.000000000000000000e+00,8.289941194001317903e-01,1.428571428571429871e-03,8.179652727958565128e-01,1.449275362318841898e-03,7.948948436743065171e-01,5.882352941176443618e-03,7.771170680791923413e-01,2.985074626865674274e-03,7.618603874726653791e-01,6.060606060606032845e-03,7.443988766111888644e-01,6.153846153846159045e-03,7.305263513385399365e-01,4.687499999999969469e-03,7.164441272702289920e-01,7.840000000000000000e+02,2.675000000000000155e-01,2.262085597407844095e-01,2.139240506329113667e-01,2.624493998850063181e-01,3.999999999999999667e-01,1.931927470170658745e-01,3.246753246753246724e-01,2.373124259283530268e-01,4.789473684210526772e-01,2.575364051935181697e-01,4.093333333333333268e-01,1.774867952834800755e-01,3.675675675675675325e-01,1.785532133566910262e-01,1.589041095890411093e-01,1.691707717071717909e-01,3.444444444444443865e-01,1.671077496706840915e-01,2.084507042253521125e-01,1.306474263045393214e-01,1.628571428571428670e-01,1.026827638895643491e-01,1.028985507246376746e-01,2.483728296331949026e-01,1.014705882352940763e-01,1.874291532819802597e-01,3.089552238805970408e-01,2.525835257889952334e-01,2.287878787878787901e-01,1.204743229904199353e-01,1.138461538461538747e-01,1.311487704860401227e-01,2.406250000000000056e-01,9.781998773256926627e-02
7.850000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.987341772151898667e-01,9.981255870380241202e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.260129588726067063e-01,0.000000000000000000e+00,9.059292535844065686e-01,-1.500301384628589695e-17,8.840310727005018521e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.544003745317529930e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.196798155377500450e-01,2.898550724637683797e-03,7.972325178390556877e-01,7.352941176470562112e-03,7.754565187681383698e-01,2.985074626865674274e-03,7.659471261125012642e-01,4.545454545454515743e-03,7.418947448931014765e-01,6.153846153846159045e-03,7.305263513385399365e-01,4.687499999999969469e-03,7.164441272702289920e-01,7.850000000000000000e+02,1.862499999999999989e-01,2.217931186939757771e-01,3.620253164556961889e-01,2.634476940495018016e-01,2.717948717948717730e-01,1.708937901153814165e-01,2.116883116883116756e-01,1.802645625185383960e-01,4.000000000000000222e-01,2.605762844159076885e-01,4.199999999999999845e-01,2.236871420086545548e-01,2.851351351351351093e-01,1.809652936338900231e-01,2.109589041095890627e-01,1.470703488130764847e-01,2.777777777777777346e-01,1.964529205687715052e-01,1.985915492957746886e-01,1.102766407721963160e-01,2.500000000000000000e-01,2.758509561339226451e-02,1.333333333333333037e-01,1.240022681244178915e-01,2.029411764705882359e-01,1.841364982832032621e-02,2.149253731343283846e-01,2.926068181023812609e-01,2.439393939393939004e-01,1.363187899740898323e-01,2.153846153846153688e-01,5.717298313014638339e-02,3.156249999999999889e-01,2.400423139781818205e-01
7.860000000000000000e+02,9.975000000000000533e-01,9.962523525693678383e-01,9.974683544303798444e-01,9.962523525693678383e-01,9.974358974358974450e-01,9.962523525693678383e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.078649403958718445e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.700871005249991574e-01,1.388888888888890026e-03,8.526456986931910675e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.176786884222921881e-01,2.898550724637683797e-03,7.972325178390556877e-01,4.411764705882324257e-03,7.767490344377646627e-01,4.477611940298511194e-03,7.643083065752982463e-01,3.030303030302999509e-03,7.455660601180822411e-01,6.153846153846159045e-03,7.284540565471512297e-01,6.249999999999970857e-03,7.148950971995822190e-01,7.860000000000000000e+02,2.562499999999999778e-01,2.200958597974981834e-01,5.265822784810126889e-01,3.087499999999998024e-01,2.269230769230769218e-01,1.308446120403894131e-01,2.077922077922077781e-01,1.568637944205099333e-01,2.473684210526315708e-01,2.119699271123147988e-01,2.986666666666666914e-01,2.363921530000521187e-01,1.864864864864864691e-01,1.813663419711607772e-01,3.808219178082191680e-01,1.934836879429372991e-01,1.944444444444444475e-01,2.116268827441354361e-01,2.239436619718310484e-01,4.563784065882178775e-02,3.185714285714285610e-01,1.181960765000259900e-01,2.362318840579709922e-01,7.563274753702906028e-02,2.926470588235293713e-01,9.813097115589949904e-02,1.388059701492537212e-01,2.796398353239396006e-01,2.439393939393939004e-01,1.616757944158618565e-01,2.553846153846154321e-01,1.375170443981400537e-01,2.374999999999999889e-01,2.836673888553283285e-01
7.870000000000000000e+02,9.962499999999999689e-01,9.943803032542428699e-01,9.987341772151898667e-01,9.981255870380241202e-01,9.961538461538461675e-01,9.943803032542428699e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.240899239251556541e-01,1.333333333333334590e-03,9.060586004779160874e-01,1.351351351351337549e-03,8.861336312881934463e-01,-1.520853458390625313e-17,8.720485938294951778e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.196798155377500450e-01,2.898550724637683797e-03,7.992496481075234138e-01,5.882352941176443618e-03,7.771170680791923413e-01,2.985074626865674274e-03,7.659471261125012642e-01,4.545454545454515743e-03,7.460091738712063547e-01,1.230769230769231809e-02,7.242366671192504990e-01,9.374999999999973632e-03,7.097193547452400608e-01,7.870000000000000000e+02,3.925000000000000155e-01,2.260012444656000485e-01,4.962025316455695445e-01,3.084538052934344687e-01,3.307692307692307043e-01,9.760411108144965986e-02,3.233766233766233733e-01,1.650899376097766380e-01,1.763157894736842035e-01,1.961066355328142108e-01,2.226666666666666516e-01,1.956998658660757118e-01,1.986486486486486180e-01,1.146121175967010630e-01,4.315068493150684970e-01,2.377860119939774752e-01,1.791666666666666408e-01,1.234339398220765938e-01,2.647887323943661775e-01,2.610076627227637600e-02,2.842857142857143082e-01,1.345884931931404793e-01,3.449275362318840465e-01,1.559196507820614364e-01,3.411764705882353033e-01,1.840346434777974105e-01,1.014925373134328290e-01,2.089295634897082587e-01,2.030303030303030609e-01,1.694337997567192666e-01,2.200000000000000289e-01,1.583656765211452488e-01,1.468749999999999778e-01,3.385839076211390464e-01
7.880000000000000000e+02,9.975000000000000533e-01,9.962523525693678383e-01,9.974683544303798444e-01,9.962523525693678383e-01,9.974358974358974450e-01,9.962523525693678383e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.260129588726067063e-01,0.000000000000000000e+00,9.078649403958718445e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.544003745317529930e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.196798155377500450e-01,4.347826086956493169e-03,7.955432499242264255e-01,2.941176470588205329e-03,7.743586055568827398e-01,2.985074626865674274e-03,7.659471261125012642e-01,4.545454545454515743e-03,7.439516533350806204e-01,9.230769230769238567e-03,7.273754188862859849e-01,7.812499999999972244e-03,7.133492745492910903e-01,7.880000000000000000e+02,4.949999999999999956e-01,2.449617317051787369e-01,2.860759493670885778e-01,3.063877241339804103e-01,3.756410256410256387e-01,9.237322393421143474e-02,4.532467532467532867e-01,2.200958597974981557e-01,2.065789473684210287e-01,1.912173174688945876e-01,2.093333333333333157e-01,1.121313404004430220e-01,2.418918918918918914e-01,9.272776013686513663e-02,3.082191780821917915e-01,2.874918477105047332e-01,2.347222222222222487e-01,5.032705534799346292e-02,2.788732394366197354e-01,9.343279670436938078e-02,2.657142857142856807e-01,1.600439392791868087e-01,3.391304347826086807e-01,2.394263978762576350e-01,2.911764705882353144e-01,2.389168265317452300e-01,1.582089552238805652e-01,6.500000000000011324e-02,1.787878787878788012e-01,1.761214069896104850e-01,1.953846153846153788e-01,2.098250759561402778e-01,9.062500000000001110e-02,2.979408498343253386e-01
7.890000000000000000e+02,9.962499999999999689e-01,9.943803032542428699e-01,9.974683544303798444e-01,9.962523525693678383e-01,9.974358974358974450e-01,9.962523525693678383e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.260129588726067063e-01,0.000000000000000000e+00,9.078649403958718445e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.681265748725816023e-01,0.000000000000000000e+00,8.504520856579750321e-01,1.408450704225353489e-03,8.332157208670513127e-01,0.000000000000000000e+00,8.176786884222921881e-01,1.449275362318841898e-03,8.009398775813325599e-01,5.882352941176443618e-03,7.710220489713638381e-01,1.492537313432837137e-03,7.655461694110943238e-01,1.515151515151482841e-03,7.492381547278542664e-01,6.153846153846159045e-03,7.284540565471512297e-01,6.249999999999970857e-03,7.128102394747145576e-01,7.890000000000000000e+02,4.224999999999999867e-01,2.345607597190972060e-01,1.658227848101265500e-01,3.050691519967236309e-01,3.397435897435897578e-01,8.617750576571600596e-02,4.337662337662337442e-01,2.215287791687572672e-01,3.736842105263158409e-01,1.947394092113867436e-01,2.813333333333333242e-01,1.443682357722776977e-01,3.716216216216216006e-01,1.451454012361396706e-01,1.972602739726027343e-01,2.518307963693083296e-01,3.472222222222222099e-01,1.203380654655872989e-01,2.591549295774648320e-01,1.737500000000001266e-01,2.328571428571428459e-01,1.441407732045309198e-01,2.391304347826086751e-01,2.808107681339873651e-01,1.867647058823529438e-01,2.442047040906460964e-01,2.761194029850745912e-01,9.292974496898176451e-02,1.484848484848484695e-01,1.466074691139575836e-01,1.046153846153846378e-01,2.210627738901329298e-01,9.218749999999997780e-02,1.958674615652126194e-01
7.900000000000000000e+02,9.987500000000000266e-01,9.981255870380241202e-01,9.987341772151898667e-01,9.981255870380241202e-01,9.961538461538461675e-01,9.943755892518680861e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.840310727005018521e-01,1.369863013698616270e-03,8.663510042124957788e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.176786884222921881e-01,2.898550724637683797e-03,7.992496481075234138e-01,5.882352941176443618e-03,7.710220489713638381e-01,4.477611940298511194e-03,7.622632829278870314e-01,4.545454545454515743e-03,7.439516533350806204e-01,6.153846153846159045e-03,7.284540565471512297e-01,6.249999999999970857e-03,7.128102394747145576e-01,7.900000000000000000e+02,2.512499999999999734e-01,2.133915122491989724e-01,1.708860759493670556e-01,2.436281746842922369e-01,3.051282051282050989e-01,8.811391774288564183e-02,2.961038961038961470e-01,2.581545079986015678e-01,4.526315789473684403e-01,2.200426095100672941e-01,4.400000000000000022e-01,2.187607140233363279e-01,3.702702702702702076e-01,1.429816421782880709e-01,1.493150684931506822e-01,1.741003661684835391e-01,3.861111111111111271e-01,2.014478840792327530e-01,2.112676056338028407e-01,1.473091986265624709e-01,1.999999999999999833e-01,1.740465095886729874e-01,1.231884057971014274e-01,2.235194342780959520e-01,1.470588235294117696e-01,1.959870850336828674e-01,3.238805970149253310e-01,2.024807089576684260e-01,1.575757575757575635e-01,7.762087348130027042e-02,1.246153846153846279e-01,1.432273105940345681e-01,1.453124999999999556e-01,9.135268195296741833e-02
7.910000000000000000e+02,9.987500000000000266e-01,9.981255870380241202e-01,9.987341772151898667e-01,9.981255870380241202e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.059292535844065686e-01,-1.500301384628589695e-17,8.820855967535122799e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.544003745317529930e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.176786884222921881e-01,4.347826086956493169e-03,7.975617139130990463e-01,4.411764705882324257e-03,7.706602283107647500e-01,4.477611940298511194e-03,7.581752353513004916e-01,4.545454545454515743e-03,7.418947448931014765e-01,7.692307692307698806e-03,7.248027748981096252e-01,4.687499999999969469e-03,7.164441272702289920e-01,7.910000000000000000e+02,2.300000000000000100e-01,1.559647396048222667e-01,2.784810126582277778e-01,2.312905369875732364e-01,2.602564102564102200e-01,8.346968012398285619e-02,1.636363636363636354e-01,2.648230541323773335e-01,3.210526315789473673e-01,2.210733758280269134e-01,4.080000000000000293e-01,2.230050447859869001e-01,3.148648648648648685e-01,1.583656765211452488e-01,2.246575342465753078e-01,1.377724573345485148e-01,3.069444444444444087e-01,2.373124259283529991e-01,2.239436619718310484e-01,5.032705534799361557e-02,2.042857142857143204e-01,1.120058592217389876e-01,1.608695652173912916e-01,8.980012527830916191e-02,1.647058823529411187e-01,1.048510848775540266e-01,2.761194029850745912e-01,2.457355031329417627e-01,2.530303030303029943e-01,7.563274753702910191e-02,1.692307692307692402e-01,5.766281297335414113e-02,2.124999999999999667e-01,1.137706025298275692e-01
7.920000000000000000e+02,9.975000000000000533e-01,9.962523525693678383e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.987012987012987564e-01,9.981255870380241202e-01,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.879250742602102786e-01,-1.520853458390625313e-17,8.681265748725816023e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.176786884222921881e-01,1.449275362318841898e-03,8.009398775813325599e-01,2.941176470588205329e-03,7.784158592937325816e-01,4.477611940298511194e-03,7.622632829278870314e-01,4.545454545454515743e-03,7.480673014508787411e-01,7.692307692307698806e-03,7.248027748981096252e-01,6.249999999999970857e-03,7.148950971995822190e-01,7.920000000000000000e+02,2.962500000000000133e-01,1.483081673408446766e-01,4.050632911392404445e-01,1.942453345643079810e-01,3.064102564102563764e-01,3.257203555198837086e-02,1.740259740259740007e-01,2.068778323068956038e-01,1.947368421052631526e-01,2.426642484998564053e-01,2.733333333333333171e-01,2.488630396422900348e-01,2.567567567567567433e-01,1.273037705647402373e-01,3.698630136986301165e-01,1.723550115314316511e-01,2.152777777777777901e-01,2.005967659260738389e-01,2.887323943661972425e-01,5.555121510822240427e-02,2.400000000000000189e-01,9.013878188660052332e-03,2.666666666666666075e-01,6.185921515829297113e-02,2.382352941176470174e-01,3.874999999999998584e-02,1.776119402985074924e-01,3.016853700463448251e-01,2.772727272727272818e-01,1.223276849286374784e-01,2.753846153846153944e-01,1.353179127092936085e-01,2.249999999999999778e-01,1.630184038690111192e-01
